"asset_id","filename","relative_path","category","format","dimensions","original_source","source_url","post_date_or_signal","source_context","people_shown","residential_or_commercial","service_work_shown","location","approximate_quality","possible_future_website_use","notes","duplicate_or_source_relationships","sha256"
"FB-RAW-122120567031229345","FB-RAW-689847766_122120567031229345_8490795475758971707_n.jpg","02-team/family-business/FB-RAW-689847766_122120567031229345_8490795475758971707_n.jpg","02-team / family-business","JPEG","Not yet measured","Facebook Photos section, signed-in session","https://www.facebook.com/photo/?fbid=122120567031229345","Not displayed; collected 2026-08-12","Systematic raw Photos-section collection","Identity not yet reviewed","Unclassified","Unclassified","Not stated","Not yet rated","Raw business archive; future classification and suitability review","Authenticity type: original business-page photo. Privacy/public-use review required if family or personal imagery is shown. Classified from signed-in Facebook Photos archive by visual review.","Distinct visible photo; exact-duplicate validation pending.","25F06B35C5BA3C0AFD77C61A737DDBA1D1F5B7CB2903FDA81C813417999E2276"
"FB-RAW-122120074989229345","FB-RAW-690979604_122120074989229345_8507481207599082746_n.jpg","06-equipment-closeups/FB-RAW-690979604_122120074989229345_8507481207599082746_n.jpg","06-equipment-closeups","JPEG","Not yet measured","Facebook Photos section, signed-in session","https://www.facebook.com/photo/?fbid=122120074989229345","Not displayed; collected 2026-08-12","Systematic raw Photos-section collection","Identity not yet reviewed","Unclassified","Unclassified","Not stated","Not yet rated","Raw business archive; future classification and suitability review","Authenticity type: original business-page photo. Privacy/public-use review required if family or personal imagery is shown. Classified from signed-in Facebook Photos archive by visual review.","Distinct visible photo; exact-duplicate validation pending.","0673A4A5C19891DF45737C7F9A3FDD57EFC67A7F409E9410A1BD7428FA65B8C5"
"FB-RAW-122120567019229345","FB-RAW-694592529_122120567019229345_7651954188514686192_n.jpg","02-team/family-business/FB-RAW-694592529_122120567019229345_7651954188514686192_n.jpg","personal/family business-page photo — privacy review","JPEG","Not yet measured","Facebook Photos section, signed-in session","https://www.facebook.com/photo/?fbid=122120567019229345","Not displayed; collected 2026-08-12","Systematic raw Photos-section collection","Family/people shown; identities not confirmed","General","Family-owned business story / behind-the-scenes","Not stated","Not yet rated","Later human review; do not treat as pre-approved final website selection.","Family/owner-story candidate; identities not confirmed. Privacy review required.","Distinct visible photo; exact-duplicate validation pending.","C2C5E85AC0810987F55F5A64A2FB23B192D2E17A40077682135AAB040F82044B"
"FB-RAW-122120700081229345","FB-RAW-695790643_122120700081229345_5417699847834791026_n.jpg","02-team/technicians/FB-RAW-695790643_122120700081229345_5417699847834791026_n.jpg","02-team / technicians","JPEG","Not yet measured","Facebook Photos section, signed-in session","https://www.facebook.com/photo/?fbid=122120700081229345","Not displayed; collected 2026-08-12","Systematic raw Photos-section collection","Identity not yet reviewed","Unclassified","Unclassified","Not stated","Not yet rated","Raw business archive; future classification and suitability review","Authenticity type: original business-page photo. Privacy/public-use review required if family or personal imagery is shown. Classified from signed-in Facebook Photos archive by visual review.","Distinct visible photo; exact-duplicate validation pending.","513A835BBB41FCC45A1061DFA19C3F0A885234FD1D591EC39E82357071910426"
"FB-RAW-122120700093229345","FB-RAW-696016281_122120700093229345_6806358178922029166_n.jpg","04-residential-work/installations/FB-RAW-696016281_122120700093229345_6806358178922029166_n.jpg","04-residential-work / installations","JPEG","Not yet measured","Facebook Photos section, signed-in session","https://www.facebook.com/photo/?fbid=122120700093229345","Not displayed; collected 2026-08-12","Systematic raw Photos-section collection","Identity not yet reviewed","Unclassified","Unclassified","Not stated","Not yet rated","Raw business archive; future classification and suitability review","Authenticity type: original business-page photo. Privacy/public-use review required if family or personal imagery is shown. Classified from signed-in Facebook Photos archive by visual review.","Distinct visible photo; exact-duplicate validation pending.","63AD17F516251001001FD1EDC358EA57E9CFE52C8E18E09F964D9A81BC7B1FE2"
"FB-RAW-122120700063229345","FB-RAW-696111745_122120700063229345_224522974513095774_n.jpg","04-residential-work/maintenance/FB-RAW-696111745_122120700063229345_224522974513095774_n.jpg","04-residential-work / maintenance","JPEG","Not yet measured","Facebook Photos section, signed-in session","https://www.facebook.com/photo/?fbid=122120700063229345","Not displayed; collected 2026-08-12","Systematic raw Photos-section collection","Identity not yet reviewed","Unclassified","Unclassified","Not stated","Not yet rated","Raw business archive; future classification and suitability review","Authenticity type: original business-page photo. Privacy/public-use review required if family or personal imagery is shown. Classified from signed-in Facebook Photos archive by visual review.","Distinct visible photo; exact-duplicate validation pending.","FCFEBFBCBD62A6824EBF3FDAE213B3E163A0887FFB464AF4769281A4CBEAD11B"
"FB-RAW-122120700039229345","FB-RAW-696128741_122120700039229345_1474872618415423445_n.jpg","04-residential-work/maintenance/FB-RAW-696128741_122120700039229345_1474872618415423445_n.jpg","04-residential-work / maintenance","JPEG","Not yet measured","Facebook Photos section, signed-in session","https://www.facebook.com/photo/?fbid=122120700039229345","Not displayed; collected 2026-08-12","Systematic raw Photos-section collection","Identity not yet reviewed","Unclassified","Unclassified","Not stated","Not yet rated","Raw business archive; future classification and suitability review","Authenticity type: original business-page photo. Privacy/public-use review required if family or personal imagery is shown. Classified from signed-in Facebook Photos archive by visual review.","Distinct visible photo; exact-duplicate validation pending.","B57B99840FAC00A469DEBEFA1A62B9D70B90BD7CEED110C56B3E22829C70811B"
"FB-RAW-122120576763229345","FB-RAW-697190512_122120576763229345_5365245426198737794_n.jpg","04-residential-work/installations/FB-RAW-697190512_122120576763229345_5365245426198737794_n.jpg","04-residential-work / installations","JPEG","Not yet measured","Facebook Photos section, signed-in session","https://www.facebook.com/photo/?fbid=122120576763229345","Not displayed; collected 2026-08-12","Systematic raw Photos-section collection","Identity not yet reviewed","Unclassified","Unclassified","Not stated","Not yet rated","Raw business archive; future classification and suitability review","Authenticity type: original business-page photo. Privacy/public-use review required if family or personal imagery is shown. Classified from signed-in Facebook Photos archive by visual review.","Distinct visible photo; exact-duplicate validation pending.","7DA96079110E8B5423B6CC2D31C468DA3587E604FA7A96A6D162013A39B8755F"
"FB-RAW-122120920287229345","FB-RAW-697259098_122120920287229345_4611730298692596497_n.jpg","02-team/family-business/FB-RAW-697259098_122120920287229345_4611730298692596497_n.jpg","02-team / family-business","JPEG","Not yet measured","Facebook Photos section, signed-in session","https://www.facebook.com/photo/?fbid=122120920287229345","Not displayed; collected 2026-08-12","Systematic raw Photos-section collection","Identity not yet reviewed","Unclassified","Unclassified","Not stated","Not yet rated","Raw business archive; future classification and suitability review","Authenticity type: original business-page photo. Privacy/public-use review required if family or personal imagery is shown. Classified from signed-in Facebook Photos archive by visual review.","Distinct visible photo; exact-duplicate validation pending.","C10B1977E7BBC810884D97D7558BF49A069B9E3587D3F7B4AA5F20B39DCB71CE"
"FB-RAW-122120576595229345","FB-RAW-697406926_122120576595229345_3689454802350693726_n.jpg","09-social-graphics/reference-shared-content/FB-RAW-697406926_122120576595229345_3689454802350693726_n.jpg","09-social-graphics / reference-shared-content","JPEG","Not yet measured","Facebook Photos section, signed-in session","https://www.facebook.com/photo/?fbid=122120576595229345","Not displayed; collected 2026-08-12","Systematic raw Photos-section collection","Identity not yet reviewed","Unclassified","Unclassified","Not stated","Not yet rated","Raw business archive; future classification and suitability review","Authenticity type: original business-page photo. Privacy/public-use review required if family or personal imagery is shown. Classified from signed-in Facebook Photos archive by visual review.","Distinct visible photo; exact-duplicate validation pending.","581A33BAE429BCBBEAAE8F26404AD1B3B10CA22425D7CF35C9718C8A8055E255"
"FB-RAW-122120691957229345","FB-RAW-697777761_122120691957229345_663494392422936210_n.jpg","02-team/family-business/FB-RAW-697777761_122120691957229345_663494392422936210_n.jpg","personal/family business-page photo — privacy review","JPEG","Not yet measured","Facebook Photos section, signed-in session","https://www.facebook.com/photo/?fbid=122120691957229345","Not displayed; collected 2026-08-12","Systematic raw Photos-section collection","Family/people shown; identities not confirmed","General","Family-owned business story / behind-the-scenes","Not stated","Not yet rated","Later human review; do not treat as pre-approved final website selection.","Family/owner-story candidate; identities not confirmed. Privacy review required.","Distinct visible photo; exact-duplicate validation pending.","A2659058BF859C0C53868B2191AECE65C6EBB940FBC2B506F405FB27D8256A88"
"FB-RAW-122120700027229345","FB-RAW-698766364_122120700027229345_1971380019279358261_n.jpg","06-equipment-closeups/FB-RAW-698766364_122120700027229345_1971380019279358261_n.jpg","06-equipment-closeups","JPEG","Not yet measured","Facebook Photos section, signed-in session","https://www.facebook.com/photo/?fbid=122120700027229345","Not displayed; collected 2026-08-12","Systematic raw Photos-section collection","Identity not yet reviewed","Unclassified","Unclassified","Not stated","Not yet rated","Raw business archive; future classification and suitability review","Authenticity type: original business-page photo. Privacy/public-use review required if family or personal imagery is shown. Classified from signed-in Facebook Photos archive by visual review.","Distinct visible photo; exact-duplicate validation pending.","F8A162654F2EFB3598EED3E246BE2C9E8A0A518903336D6A4F24F16E3BA47923"
"FB-RAW-122121123951229345","FB-RAW-699713232_122121123951229345_988972663152497710_n.jpg","09-social-graphics/reference-shared-content/FB-RAW-699713232_122121123951229345_988972663152497710_n.jpg","09-social-graphics / reference-shared-content","JPEG","Not yet measured","Facebook Photos section, signed-in session","https://www.facebook.com/photo/?fbid=122121123951229345","Not displayed; collected 2026-08-12","Systematic raw Photos-section collection","Identity not yet reviewed","Unclassified","Unclassified","Not stated","Not yet rated","Raw business archive; future classification and suitability review","Authenticity type: original business-page photo. Privacy/public-use review required if family or personal imagery is shown. Classified from signed-in Facebook Photos archive by visual review.","Distinct visible photo; exact-duplicate validation pending.","4BF1214CD1721707D9BD87DA9F51AAB84A72C9FA92A86CD06A4D74BB692D8D96"
"FB-RAW-122121000333229345","FB-RAW-700285733_122121000333229345_3711051193737607472_n.jpg","02-team/family-business/FB-RAW-700285733_122121000333229345_3711051193737607472_n.jpg","02-team / family-business","JPEG","Not yet measured","Facebook Photos section, signed-in session","https://www.facebook.com/photo/?fbid=122121000333229345","Not displayed; collected 2026-08-12","Systematic raw Photos-section collection","Identity not yet reviewed","Unclassified","Unclassified","Not stated","Not yet rated","Raw business archive; future classification and suitability review","Authenticity type: original business-page photo. Privacy/public-use review required if family or personal imagery is shown. Classified from signed-in Facebook Photos archive by visual review.","Distinct visible photo; exact-duplicate validation pending.","6BFFA7B1C3389AE4C9C01B6A780F56EDF902B3A05B6EC8B22827EA4CBD0E65EF"
"FB-RAW-122121000345229345","FB-RAW-700305897_122121000345229345_1357380427877845942_n.jpg","02-team/technicians/FB-RAW-700305897_122121000345229345_1357380427877845942_n.jpg","team member / branded apparel","JPEG","Not yet measured","Facebook Photos section, signed-in session","https://www.facebook.com/photo/?fbid=122121000345229345","Not displayed; collected 2026-08-12","Systematic raw Photos-section collection","Technician or team member; identity not confirmed","General","HVAC service or business-life context","Not stated","Not yet rated","Later human review; do not treat as pre-approved final website selection.","Team member identity not confirmed; branded apparel, business-life context.","Distinct visible photo; exact-duplicate validation pending.","1342DA6C2ABE08DFFE0338E9BBF084DC451AADF5629DD5D0146EB05DB984B02B"
"FB-RAW-122121000315229345","FB-RAW-700477286_122121000315229345_2786738214468109753_n.jpg","09-social-graphics/reference-shared-content/FB-RAW-700477286_122121000315229345_2786738214468109753_n.jpg","09-social-graphics / reference-shared-content","JPEG","Not yet measured","Facebook Photos section, signed-in session","https://www.facebook.com/photo/?fbid=122121000315229345","Not displayed; collected 2026-08-12","Systematic raw Photos-section collection","Identity not yet reviewed","Unclassified","Unclassified","Not stated","Not yet rated","Raw business archive; future classification and suitability review","Authenticity type: original business-page photo. Privacy/public-use review required if family or personal imagery is shown. Classified from signed-in Facebook Photos archive by visual review.","Distinct visible photo; exact-duplicate validation pending.","324B0D050257CBE8E03A8D8C09DBF1097963E2A8A16202E86795DFE7C3B9E501"
"FB-RAW-122121608475229345","FB-RAW-700944382_122121608475229345_6786979454526727771_n.jpg","10-review-related/archive-reference/FB-RAW-700944382_122121608475229345_6786979454526727771_n.jpg","10-review-related / archive-reference","JPEG","Not yet measured","Facebook Photos section, signed-in session","https://www.facebook.com/photo/?fbid=122121608475229345","Not displayed; collected 2026-08-12","Systematic raw Photos-section collection","Identity not yet reviewed","Unclassified","Unclassified","Not stated","Not yet rated","Raw business archive; future classification and suitability review","Authenticity type: original business-page photo. Privacy/public-use review required if family or personal imagery is shown. Classified from signed-in Facebook Photos archive by visual review.","Distinct visible photo; exact-duplicate validation pending.","5B412E19386FFF82D0D58E4DE742E42B314D9B8939920643127D10ED62F6F127"
"FB-RAW-122121380235229345","FB-RAW-701511209_122121380235229345_6369223546053036398_n.jpg","09-social-graphics/reference-shared-content/FB-RAW-701511209_122121380235229345_6369223546053036398_n.jpg","09-social-graphics / reference-shared-content","JPEG","Not yet measured","Facebook Photos section, signed-in session","https://www.facebook.com/photo/?fbid=122121380235229345","Not displayed; collected 2026-08-12","Systematic raw Photos-section collection","Identity not yet reviewed","Unclassified","Unclassified","Not stated","Not yet rated","Raw business archive; future classification and suitability review","Authenticity type: original business-page photo. Privacy/public-use review required if family or personal imagery is shown. Classified from signed-in Facebook Photos archive by visual review.","Distinct visible photo; exact-duplicate validation pending.","9295DF3E196D089272293B51DDB8D3AB96D170B0557B7D095D285A16DFA408D4"
"FB-RAW-122121608535229345","FB-RAW-701624251_122121608535229345_7416531403108618863_n.jpg","04-residential-work/maintenance/FB-RAW-701624251_122121608535229345_7416531403108618863_n.jpg","04-residential-work / maintenance","JPEG","Not yet measured","Facebook Photos section, signed-in session","https://www.facebook.com/photo/?fbid=122121608535229345","Not displayed; collected 2026-08-12","Systematic raw Photos-section collection","Identity not yet reviewed","Unclassified","Unclassified","Not stated","Not yet rated","Raw business archive; future classification and suitability review","Authenticity type: original business-page photo. Privacy/public-use review required if family or personal imagery is shown. Classified from signed-in Facebook Photos archive by visual review.","Distinct visible photo; exact-duplicate validation pending.","68A03668ACEF23569795D69DD18CF26048C22C9C934D38565E5FF2B7847B998C"
"FB-RAW-122121608529229345","FB-RAW-701664225_122121608529229345_1361431767223137469_n.jpg","04-residential-work/maintenance/FB-RAW-701664225_122121608529229345_1361431767223137469_n.jpg","04-residential-work / maintenance","JPEG","Not yet measured","Facebook Photos section, signed-in session","https://www.facebook.com/photo/?fbid=122121608529229345","Not displayed; collected 2026-08-12","Systematic raw Photos-section collection","Identity not yet reviewed","Unclassified","Unclassified","Not stated","Not yet rated","Raw business archive; future classification and suitability review","Authenticity type: original business-page photo. Privacy/public-use review required if family or personal imagery is shown. Classified from signed-in Facebook Photos archive by visual review.","Distinct visible photo; exact-duplicate validation pending.","1D66B6D4455DCA8E8FD4ED441DA2952530D1A74F75AC2DAF0805F8BBFDD4D65E"
"FB-RAW-122121379971229345","FB-RAW-701710549_122121379971229345_3305463206124444912_n.jpg","09-social-graphics/reference-shared-content/FB-RAW-701710549_122121379971229345_3305463206124444912_n.jpg","09-social-graphics / reference-shared-content","JPEG","Not yet measured","Facebook Photos section, signed-in session","https://www.facebook.com/photo/?fbid=122121379971229345","Not displayed; collected 2026-08-12","Systematic raw Photos-section collection","Identity not yet reviewed","Unclassified","Unclassified","Not stated","Not yet rated","Raw business archive; future classification and suitability review","Authenticity type: original business-page photo. Privacy/public-use review required if family or personal imagery is shown. Classified from signed-in Facebook Photos archive by visual review.","Distinct visible photo; exact-duplicate validation pending.","9295DF3E196D089272293B51DDB8D3AB96D170B0557B7D095D285A16DFA408D4"
"FB-RAW-122121834603229345","FB-RAW-702612083_122121834603229345_2249074937110737055_n.jpg","02-team/technicians/FB-RAW-702612083_122121834603229345_2249074937110737055_n.jpg","02-team / technicians","JPEG","Not yet measured","Facebook Photos section, signed-in session","https://www.facebook.com/photo/?fbid=122121834603229345","Not displayed; collected 2026-08-12","Systematic raw Photos-section collection","Identity not yet reviewed","Unclassified","Unclassified","Not stated","Not yet rated","Raw business archive; future classification and suitability review","Authenticity type: original business-page photo. Privacy/public-use review required if family or personal imagery is shown. Classified from signed-in Facebook Photos archive by visual review.","Distinct visible photo; exact-duplicate validation pending.","780443D3F2F14D1DDA9A9C69AA86E6D1E5E168326C46E6F71CE5931D4BE51A4F"
"FB-RAW-122121716871229345","FB-RAW-702670573_122121716871229345_4470548477718897582_n.jpg","03-vehicles/FB-RAW-702670573_122121716871229345_4470548477718897582_n.jpg","03-vehicles","JPEG","Not yet measured","Facebook Photos section, signed-in session","https://www.facebook.com/photo/?fbid=122121716871229345","Not displayed; collected 2026-08-12","Systematic raw Photos-section collection","Identity not yet reviewed","Unclassified","Unclassified","Not stated","Not yet rated","Raw business archive; future classification and suitability review","Authenticity type: original business-page photo. Privacy/public-use review required if family or personal imagery is shown. Classified from signed-in Facebook Photos archive by visual review.","Distinct visible photo; exact-duplicate validation pending.","CA6FD65D9CB981A09E100E961C6941DD72FD513259DABC0A6F6FBAAA8BC0BDA6"
"FB-RAW-122121608463229345","FB-RAW-703055735_122121608463229345_2901859251404668210_n.jpg","04-residential-work/installations/FB-RAW-703055735_122121608463229345_2901859251404668210_n.jpg","04-residential-work / installations","JPEG","Not yet measured","Facebook Photos section, signed-in session","https://www.facebook.com/photo/?fbid=122121608463229345","Not displayed; collected 2026-08-12","Systematic raw Photos-section collection","Identity not yet reviewed","Unclassified","Unclassified","Not stated","Not yet rated","Raw business archive; future classification and suitability review","Authenticity type: original business-page photo. Privacy/public-use review required if family or personal imagery is shown. Classified from signed-in Facebook Photos archive by visual review.","Distinct visible photo; exact-duplicate validation pending.","47AF76E355BF0C3C9D53062D4F32C12B316B909794E2B35769982088228BFC7C"
"FB-RAW-122121716883229345","FB-RAW-703221978_122121716883229345_8238305176537227760_n.jpg","02-team/technicians/FB-RAW-703221978_122121716883229345_8238305176537227760_n.jpg","technician at HVAC work","JPEG","Not yet measured","Facebook Photos section, signed-in session","https://www.facebook.com/photo/?fbid=122121716883229345","Not displayed; collected 2026-08-12","Systematic raw Photos-section collection","Technician or team member; identity not confirmed","General","HVAC service or business-life context","Not stated","Not yet rated","Later human review; do not treat as pre-approved final website selection.","Technician identity not confirmed; authentic job-site image.","Distinct visible photo; exact-duplicate validation pending.","34585EB4C78E3C2F1DB3D54DF9276A4CB47CD1ED3958DEA22A714BC2517F9A65"
"FB-RAW-122121608547229345","FB-RAW-703281111_122121608547229345_7289848570855489900_n.jpg","04-residential-work/mini-splits-heat-pumps/FB-RAW-703281111_122121608547229345_7289848570855489900_n.jpg","04-residential-work / mini-splits-heat-pumps","JPEG","Not yet measured","Facebook Photos section, signed-in session","https://www.facebook.com/photo/?fbid=122121608547229345","Not displayed; collected 2026-08-12","Systematic raw Photos-section collection","Identity not yet reviewed","Unclassified","Unclassified","Not stated","Not yet rated","Raw business archive; future classification and suitability review","Authenticity type: original business-page photo. Privacy/public-use review required if family or personal imagery is shown. Classified from signed-in Facebook Photos archive by visual review.","Distinct visible photo; exact-duplicate validation pending.","51054843EF34974AA469CF84C4C96CC9DD9FB9248C467BE1882B50A3A0C8E088"
"FB-RAW-122121834621229345","FB-RAW-703474353_122121834621229345_4077970901294425052_n.jpg","02-team/technicians/FB-RAW-703474353_122121834621229345_4077970901294425052_n.jpg","02-team / technicians","JPEG","Not yet measured","Facebook Photos section, signed-in session","https://www.facebook.com/photo/?fbid=122121834621229345","Not displayed; collected 2026-08-12","Systematic raw Photos-section collection","Identity not yet reviewed","Unclassified","Unclassified","Not stated","Not yet rated","Raw business archive; future classification and suitability review","Authenticity type: original business-page photo. Privacy/public-use review required if family or personal imagery is shown. Classified from signed-in Facebook Photos archive by visual review.","Distinct visible photo; exact-duplicate validation pending.","07E8CAABB75DEDA5F9F39E672E25F14F3A0D481F250D85372888691A4D059879"
"FB-RAW-122121716907229345","FB-RAW-703498108_122121716907229345_4201029495697425221_n.jpg","05-commercial-work/maintenance/FB-RAW-703498108_122121716907229345_4201029495697425221_n.jpg","05-commercial-work / maintenance","JPEG","Not yet measured","Facebook Photos section, signed-in session","https://www.facebook.com/photo/?fbid=122121716907229345","Not displayed; collected 2026-08-12","Systematic raw Photos-section collection","Identity not yet reviewed","Unclassified","Unclassified","Not stated","Not yet rated","Raw business archive; future classification and suitability review","Authenticity type: original business-page photo. Privacy/public-use review required if family or personal imagery is shown. Classified from signed-in Facebook Photos archive by visual review.","Distinct visible photo; exact-duplicate validation pending.","F8316FBD30EB7D6D6B2A2791CC6DBEAED8FBA9B4B13A55B6D33FB89380963373"
"FB-RAW-122121834597229345","FB-RAW-703675426_122121834597229345_7602534192585232778_n.jpg","05-commercial-work/maintenance/FB-RAW-703675426_122121834597229345_7602534192585232778_n.jpg","05-commercial-work / maintenance","JPEG","Not yet measured","Facebook Photos section, signed-in session","https://www.facebook.com/photo/?fbid=122121834597229345","Not displayed; collected 2026-08-12","Systematic raw Photos-section collection","Identity not yet reviewed","Unclassified","Unclassified","Not stated","Not yet rated","Raw business archive; future classification and suitability review","Authenticity type: original business-page photo. Privacy/public-use review required if family or personal imagery is shown. Classified from signed-in Facebook Photos archive by visual review.","Distinct visible photo; exact-duplicate validation pending.","CAC23532DD8AE35C993EEB7E7AB4233DC25040367411CAB759A3198179DE87CD"
"FB-RAW-122122059375229345","FB-RAW-704957106_122122059375229345_3529244243373596344_n.jpg","02-team/family-business/FB-RAW-704957106_122122059375229345_3529244243373596344_n.jpg","02-team / family-business","JPEG","Not yet measured","Facebook Photos section, signed-in session","https://www.facebook.com/photo/?fbid=122122059375229345","Not displayed; collected 2026-08-12","Systematic raw Photos-section collection","Identity not yet reviewed","Unclassified","Unclassified","Not stated","Not yet rated","Raw business archive; future classification and suitability review","Authenticity type: original business-page photo. Privacy/public-use review required if family or personal imagery is shown. Classified from signed-in Facebook Photos archive by visual review.","Distinct visible photo; exact-duplicate validation pending.","2A3598A0BDC9A73525DA00F53C396424645FF3927DB2D6A023C24E75B207A965"
"FB-RAW-122121945285229345","FB-RAW-705229252_122121945285229345_8922852482841207104_n.jpg","05-commercial-work/maintenance/FB-RAW-705229252_122121945285229345_8922852482841207104_n.jpg","05-commercial-work / maintenance","JPEG","Not yet measured","Facebook Photos section, signed-in session","https://www.facebook.com/photo/?fbid=122121945285229345","Not displayed; collected 2026-08-12","Systematic raw Photos-section collection","Identity not yet reviewed","Unclassified","Unclassified","Not stated","Not yet rated","Raw business archive; future classification and suitability review","Authenticity type: original business-page photo. Privacy/public-use review required if family or personal imagery is shown. Classified from signed-in Facebook Photos archive by visual review.","Distinct visible photo; exact-duplicate validation pending.","03EC270BB41A76C2BE0564E90DCF1596968B5EDC763BB1208A6B0F601A334545"
"FB-RAW-122121945189229345","FB-RAW-705277245_122121945189229345_5253354661362083570_n.jpg","05-commercial-work/maintenance/FB-RAW-705277245_122121945189229345_5253354661362083570_n.jpg","05-commercial-work / maintenance","JPEG","Not yet measured","Facebook Photos section, signed-in session","https://www.facebook.com/photo/?fbid=122121945189229345","Not displayed; collected 2026-08-12","Systematic raw Photos-section collection","Identity not yet reviewed","Unclassified","Unclassified","Not stated","Not yet rated","Raw business archive; future classification and suitability review","Authenticity type: original business-page photo. Privacy/public-use review required if family or personal imagery is shown. Classified from signed-in Facebook Photos archive by visual review.","Distinct visible photo; exact-duplicate validation pending.","489B30E4FDF26732BB31500754E4321929FBB49E48BF1E7CC5D5959FDA32482E"
"FB-RAW-122121945363229345","FB-RAW-705298710_122121945363229345_9161965147281688151_n.jpg","05-commercial-work/maintenance/FB-RAW-705298710_122121945363229345_9161965147281688151_n.jpg","05-commercial-work / maintenance","JPEG","Not yet measured","Facebook Photos section, signed-in session","https://www.facebook.com/photo/?fbid=122121945363229345","Not displayed; collected 2026-08-12","Systematic raw Photos-section collection","Identity not yet reviewed","Unclassified","Unclassified","Not stated","Not yet rated","Raw business archive; future classification and suitability review","Authenticity type: original business-page photo. Privacy/public-use review required if family or personal imagery is shown. Classified from signed-in Facebook Photos archive by visual review.","Distinct visible photo; exact-duplicate validation pending.","A49C7F905E1DACCE2ACD6957939459810B8D7CBD80B6AF1BBB098DAB3BA479FB"
"FB-RAW-122121945327229345","FB-RAW-705298747_122121945327229345_7724148550213093109_n.jpg","05-commercial-work/maintenance/FB-RAW-705298747_122121945327229345_7724148550213093109_n.jpg","05-commercial-work / maintenance","JPEG","Not yet measured","Facebook Photos section, signed-in session","https://www.facebook.com/photo/?fbid=122121945327229345","Not displayed; collected 2026-08-12","Systematic raw Photos-section collection","Identity not yet reviewed","Unclassified","Unclassified","Not stated","Not yet rated","Raw business archive; future classification and suitability review","Authenticity type: original business-page photo. Privacy/public-use review required if family or personal imagery is shown. Classified from signed-in Facebook Photos archive by visual review.","Distinct visible photo; exact-duplicate validation pending.","294A7EA89C256BFBB88E7BD9E5C964A48BBD1EADF50B283BF6684CDF7B80EBC0"
"FB-RAW-122121945243229345","FB-RAW-706811358_122121945243229345_7315794665767580643_n.jpg","05-commercial-work/maintenance/FB-RAW-706811358_122121945243229345_7315794665767580643_n.jpg","05-commercial-work / maintenance","JPEG","Not yet measured","Facebook Photos section, signed-in session","https://www.facebook.com/photo/?fbid=122121945243229345","Not displayed; collected 2026-08-12","Systematic raw Photos-section collection","Identity not yet reviewed","Unclassified","Unclassified","Not stated","Not yet rated","Raw business archive; future classification and suitability review","Authenticity type: original business-page photo. Privacy/public-use review required if family or personal imagery is shown. Classified from signed-in Facebook Photos archive by visual review.","Distinct visible photo; exact-duplicate validation pending.","DCEC1E8FD06E47E0CE4786BFA4A744A68DCD07F617B0E7E7FD5A50B7DF79849C"
"FB-RAW-122122462395229345","FB-RAW-707407445_122122462395229345_1558505819767334007_n.jpg","05-commercial-work/maintenance/FB-RAW-707407445_122122462395229345_1558505819767334007_n.jpg","05-commercial-work / maintenance","JPEG","Not yet measured","Facebook Photos section, signed-in session","https://www.facebook.com/photo/?fbid=122122462395229345","Not displayed; collected 2026-08-12","Systematic raw Photos-section collection","Identity not yet reviewed","Unclassified","Unclassified","Not stated","Not yet rated","Raw business archive; future classification and suitability review","Authenticity type: original business-page photo. Privacy/public-use review required if family or personal imagery is shown. Classified from signed-in Facebook Photos archive by visual review.","Distinct visible photo; exact-duplicate validation pending.","C265ECD9F10A6A057B1E836FAD607C9FC2976ECAF0D6F662A657EEFAC1579D05"
"FB-RAW-122122462353229345","FB-RAW-707465628_122122462353229345_2420878084293798656_n.jpg","05-commercial-work/maintenance/FB-RAW-707465628_122122462353229345_2420878084293798656_n.jpg","05-commercial-work / maintenance","JPEG","Not yet measured","Facebook Photos section, signed-in session","https://www.facebook.com/photo/?fbid=122122462353229345","Not displayed; collected 2026-08-12","Systematic raw Photos-section collection","Identity not yet reviewed","Unclassified","Unclassified","Not stated","Not yet rated","Raw business archive; future classification and suitability review","Authenticity type: original business-page photo. Privacy/public-use review required if family or personal imagery is shown. Classified from signed-in Facebook Photos archive by visual review.","Distinct visible photo; exact-duplicate validation pending.","40AC8C5470A853278934FED939F7753C24C9906D5F22C7F8F57A265EAB504751"
"FB-RAW-122122373199229345","FB-RAW-707600980_122122373199229345_929597783305936357_n.jpg","05-commercial-work/maintenance/FB-RAW-707600980_122122373199229345_929597783305936357_n.jpg","05-commercial-work / maintenance","JPEG","Not yet measured","Facebook Photos section, signed-in session","https://www.facebook.com/photo/?fbid=122122373199229345","Not displayed; collected 2026-08-12","Systematic raw Photos-section collection","Identity not yet reviewed","Unclassified","Unclassified","Not stated","Not yet rated","Raw business archive; future classification and suitability review","Authenticity type: original business-page photo. Privacy/public-use review required if family or personal imagery is shown. Classified from signed-in Facebook Photos archive by visual review.","Distinct visible photo; exact-duplicate validation pending.","8C68B9DEDE9A6ED698FE1263C1CBC431CAC78075F08C85298DEC2DB2DBEEAE71"
